1,0,0,0
2,0.0933078759892195,-0.0564979974109822,0.3501164190683
3,0.120932126371362,-0.124636574780932,0.619901472580031
4,0.149604785717173,-0.15938086651146,0.792458224552245
5,0.143185653580724,-0.201271412477605,0.937829737563025
6,0.151364716938112,-0.219854669232852,0.979556893754836
7,0.157140631197527,-0.24634257679691,1.07365141780096
8,0.174553785409542,-0.264220714015382,1.1629525618012
9,0.177052920939441,-0.275698791561763,1.20205010691864
10,0.194078475306906,-0.276943931534879,1.22477938573777
11,0.193526836602648,-0.297213075441,1.30943733031511
12,0.191224607190268,-0.310791548290753,1.34869372900397
13,0.191385985133541,-0.319405385975982,1.4056795672525
14,0.191833546317482,-0.335348771355628,1.47745343545345
15,0.208093584622984,-0.342188779223169,1.54766714731936
16,0.209301119433384,-0.355316590081686,1.61165224303109
17,0.174949110873902,-0.373708236523686,1.65725253768858
18,0.249116016013965,-0.440568933312119,2.03860191500077
19,0.262510836367561,-0.446973986605997,2.09129388863668
20,0.257916465871022,-0.44099469961534,2.05156921204585
21,0.239736112361042,-0.40653397332729,1.97099556179158
22,0.220076823820618,-0.396119739743593,1.91366323166923
23,0.123749886230482,-0.354178640726809,1.59199539739861
24,0.0817234815344572,-0.353859865297182,1.58227224520862
25,0.0484836410876164,-0.334866622093697,1.5353528493941
26,0.0442211301056284,-0.358842422639876,1.67337651408768
27,-0.0089168896657822,-0.324074778312399,1.63913586903429
28,-0.0106616757305044,-0.32557566430401,1.83982578665378
29,-0.000455845739254179,-0.363619095603289,2.11193695643292
30,-0.00479358865895741,-0.357854861526003,2.12981564682565
31,-0.0263559235419382,-0.358719305123063,2.11184738490699
32,-0.0505530543088548,-0.357070642975291,2.13736523711984
33,-0.0720517160611354,-0.365448327218499,2.17608424993121
34,-0.0974197677416102,-0.400492201293334,2.19781967811488
35,-0.140621826959041,-0.420815258777554,2.15894532412977
36,-0.200605605360742,-0.412126044792942,2.01369638565684
37,-0.238532315486479,-0.441355476363081,1.97804494860474
38,-0.273476994661384,-0.450537608267796,1.91875575993354
39,-0.306216975401913,-0.481996397963228,1.89784025874616
40,-0.340908511174659,-0.515094534226893,1.89660708317211
41,-0.361550544950173,-0.562109493776968,1.95395610246291
42,-0.378465005670689,-0.603091307629931,1.99474534084994
43,-0.415051146360663,-0.641539968802509,2.0187876948571
44,-0.450847037148672,-0.698191190350517,2.0440998116693
45,-0.492247622527755,-0.726265766682147,2.03102465621349
46,-0.528846142361493,-0.764843590421294,2.06966711798208
47,-0.566436162649547,-0.812171133309469,2.13318525800703
48,-0.578086966699737,-0.86534021158151,2.21769204946722
49,-0.593618349428962,-0.922604288050943,2.29966071242427
50,-0.628955818696586,-0.96648842062207,2.29140079908878
51,-0.659588166152009,-0.980741379586315,2.21753421384073
52,-0.681592557197976,-1.01602060812273,2.25699562256044
53,-0.700191404270477,-1.05944648839302,2.26976612831691
54,-0.730095556792928,-1.06936996611434,2.2312149122279
55,-0.757927424960015,-1.08722658574356,2.20926432529658
56,-0.774504124203547,-1.12747264664119,2.23215706785026
57,-0.803116542240106,-1.14444637369501,2.16870092386803
58,-0.837048711088427,-1.19388103077462,2.18574154020047
59,-0.869316698357295,-1.2027210895244,2.15547455530519
60,-0.89017406128061,-1.24076216118636,2.17583867313778
61,-0.891718702312742,-1.33938535221842,2.33753490124008
62,-0.897441696322031,-1.41899912070272,2.44443520590513
63,-0.920832125789619,-1.45424878698489,2.46908553781971
64,-0.912920705665223,-1.48267556859539,2.53259165988523
65,-0.930081681412832,-1.48456557755529,2.52745563258082
66,-0.933845296298783,-1.50363405218144,2.56168965721189
67,-0.933878970549872,-1.52902069103325,2.6050400599869
68,-0.955523542910017,-1.5549103250648,2.64972315909273
69,-0.96681144411464,-1.58621113404087,2.700075345076
70,-0.969194342497177,-1.60105864382302,2.723828098067
71,-0.963478989454756,-1.62645846584565,2.77382293542283
72,-0.961575042610322,-1.64933532217978,2.81229311107326
73,-0.956867419336067,-1.6664111913621,2.85029643925281
74,-0.957558138974237,-1.67646070816936,2.87507183336902
75,-0.961779381129893,-1.70134415210042,2.91679095744823
76,-0.959487806838993,-1.72555016861152,2.96986192377055
77,-0.977587197571697,-1.74312803424485,3.00868872746402
78,-0.983069170617349,-1.757849377632,3.01931746257766
79,-0.976039462205272,-1.76824543442309,3.06745232755789
80,-0.970322666647998,-1.77879295278464,3.09127601600104
81,-0.9712711478709,-1.78203149718204,3.11056285623599
82,-0.973333393662758,-1.78474767114099,3.11864181314446
83,-0.967509691361577,-1.78986743571896,3.12857672638717
84,-0.973114016084769,-1.80672053437107,3.15510076425088
85,-0.974304770902474,-1.80924409929172,3.16688693129244
86,-0.977973202309104,-1.80706188098483,3.17576333430113
87,-0.986993663286685,-1.81489322538743,3.19137875421942
88,-0.992525841246825,-1.81832757474123,3.20852985446421
89,-1.00208926894938,-1.83839604737454,3.24271723933976
90,-1.00281858176139,-1.83290364865495,3.2465227159885
91,-0.981134904811826,-1.80575576392055,3.22274309291402
92,-1.00131814793884,-1.79257369486442,3.1815127672447
93,-0.99908207053654,-1.79036431123909,3.17683424337556
94,-1.02130373139701,-1.79912202018519,3.20554661593928
95,-1.01057251408648,-1.79328787536259,3.18854033112458
96,-1.00435111049338,-1.79558227791501,3.18578354790073
97,-0.999796683531866,-1.78976810759237,3.1787299942492
98,-0.988292383621949,-1.79549286459821,3.19120750307477
99,-0.977802863083369,-1.78922144069802,3.20560122389187
100,-0.984990075271458,-1.82744800301361,3.26887154834794
101,-0.960882365387515,-1.83319772814488,3.29394641555765
102,-0.960836187335239,-1.8414376607832,3.31393094450005
103,-0.962183022001341,-1.8423238765839,3.30701858865944
104,-0.96329394445926,-1.83495265462512,3.32142521761365
105,-0.954005112747365,-1.82735546621616,3.32291193621816
106,-0.951439077769658,-1.83029021605847,3.34032637609841
107,-0.949556869676955,-1.82819481438238,3.34264512224348
108,-0.941760240290899,-1.82852157961089,3.35610490618046
109,-0.945885554640668,-1.82622817578357,3.35937783762931
110,-0.94543788516703,-1.82784175525147,3.36617827591686
111,-0.944285643517141,-1.83208009790952,3.38537928604484
112,-0.941855715097344,-1.83509826871802,3.39449224839074
113,-0.945637117933578,-1.84011943171425,3.40505344756107
114,-0.941470376044283,-1.83350206706599,3.39639846348715
115,-0.935994369997757,-1.83973421363943,3.41252867414415
116,-0.934097464365632,-1.84666096570405,3.42592986322577
117,-0.928612224079287,-1.85701667400771,3.4538522816433
118,-0.92757375430294,-1.86645860170107,3.47484207845137
119,-0.936527905651751,-1.87744679480293,3.46885101939845
120,-0.89831246718662,-1.86662032270266,3.50596796641654
121,-0.905682832896396,-1.88596462758873,3.52807329606234
122,-0.902572157175202,-1.89823970736371,3.56567390872061
123,-0.900665987301114,-1.91551597563678,3.60385527975393
124,-0.894895356595867,-1.92314951763461,3.6206849817408
125,-0.885376369078877,-1.93339643735732,3.64423852752104
126,-0.871710680575231,-1.93945714786398,3.67473257153588
127,-0.864866265655351,-1.95052344125477,3.70796420048191
128,-0.851509744827687,-1.96048654092048,3.73964810741951
129,-0.836384033496897,-1.96400570945858,3.74935780969855
130,-0.818163069948196,-1.96080012298186,3.74670437756373
131,-0.813989382930704,-1.96815883344486,3.77612273378466
132,-0.811597060381276,-1.98261273586397,3.8031131299508
133,-0.817594467387186,-1.99806403960245,3.82873691436732
134,-0.811627578922672,-2.01299856576187,3.84605355909909
135,-0.800409346117102,-2.03177163512296,3.88270356777557
136,-0.803633027745019,-2.04582973298425,3.9117515927858
137,-0.80006844184695,-2.06511678349558,3.9553418826127
